code,observed_at,start_at,status,chance_this,chance_next,news
103192,1677262181,1677262181,d,0.0,75.0,Lack of match fitness - 75% chance of playing
103192,1678185619,1678185619,a,75.0,100.0,
103192,1683287633,1683059409,d,100.0,25.0,Ankle injury - 25% chance of playing
103192,1683613947,1683613947,i,0.0,0.0,Ankle injury - Unknown return date
103192,1685259116,1685259116,a,100.0,100.0,
103955,1657988027,1657988027,a,,,
103955,1673585957,1673551808,d,,25.0,Hamstring injury - 25% chance of playing
103955,1674195851,1674195851,i,0.0,0.0,Hamstring injury - Unknown return date
103955,1675962528,1675962528,a,100.0,100.0,
103955,1676634450,1676041209,d,50.0,50.0,Knock - 50% chance of playing
103955,1677262181,1677262181,a,75.0,100.0,
103955,1679046737,1678458609,d,50.0,50.0,Hamstring injury - 50% chance of playing
103955,1680813728,1680813728,a,50.0,100.0,
103955,1685259116,1685052012,d,100.0,50.0,Hamstring injury - 50% chance of playing
104542,1663194349,1663194349,a,,,
104547,1657988027,1657988027,a,,,
104547,1659370276,1658529005,u,,0.0,Transferred to Stoke City
105666,1657988027,1657988027,a,,,
105666,1659947328,1659375005,d,25.0,25.0,Hand injury - 25% chance of playing
105666,1664875640,1664875640,i,0.0,0.0,Hand injury - Unknown return date
105666,1665555681,1665555681,d,25.0,25.0,Lack of match fitness - 25% chance of playing
105666,1672318255,1672318255,a,100.0,100.0,
105717,1657988027,1657988027,a,,,
105717,1659947328,1659619413,u,0.0,0.0,Season-long loan to Beşiktaş
106468,1674195851,1674195851,a,,,
106468,1685259116,1684603809,i,,0.0,Hamstring injury - Expected back 12 Aug
106611,1657988027,1657988027,a,,,
106611,1672638138,1672515007,d,,25.0,Knee injury - 25% chance of playing
106611,1675962528,1675962528,d,50.0,50.0,Lack of match fitness - 50% chance of playing
106611,1676634450,1676634450,a,75.0,100.0,
106617,1657988027,1657988027,a,,,
106617,1660639221,1660435206,d,,75.0,Muscle injury - 75% chance of playing
106617,1661250559,1661250559,d,50.0,50.0,Muscle injury - 50% chance of playing
106617,1661766052,1661766052,d,50.0,50.0,Groin Injury - 50% chance of playing
106617,1662109894,1662109894,a,75.0,100.0,
106617,1668109477,1667674808,d,100.0,75.0,Hip injury - 75% chance of playing
106617,1672318255,1672318255,d,75.0,75.0,Lack of match fitness - 75% chance of playing
106617,1672638138,1672638138,i,0.0,0.0,Lack of match fitness - Expected back 04 Jan
106617,1673585957,1673585957,a,25.0,100.0,
106617,1678185619,1677952808,d,100.0,75.0,Leg injury - 75% chance of playing
106617,1679046737,1679046737,a,75.0,100.0,
106617,1682014831,1681765209,d,100.0,75.0,Calf injury - 75% chance of playing
106617,1682333791,1682333791,a,75.0,100.0,
106617,1685259116,1684702809,d,100.0,50.0,Hamstring injury - 50% chance of playing
106618,1657988027,1657988027,a,,,
106618,1666688392,1666355408,i,0.0,0.0,Calf injury - Unknown return date
106618,1673585957,1673585957,a,0.0,100.0,
106760,1657988027,1657988027,a,,,
106760,1662109894,1662075007,d,,75.0,Knock - 75% chance of playing
106760,1662536127,1662536127,a,50.0,100.0,
106760,1677760822,1677717009,d,100.0,75.0,Knock - 75% chance of playing
106760,1678185619,1678185619,a,75.0,100.0,
106760,1680813728,1680732007,d,100.0,75.0,Hamstring injury - 75% chance of playing
106760,1681291216,1681291216,i,0.0,0.0,Hamstring injury - Unknown return date
106760,1682014831,1682014831,a,75.0,100.0,
106760,1685259116,1685052013,d,100.0,50.0,Back injury - 50% chance of playing
106837,1659947328,1659947328,a,,,
106837,1663775227,1663775227,a,75.0,100.0,
106837,1672318255,1672079408,i,100.0,0.0,Rib Injury - Expected back 14 Jan
106837,1673585957,1673585957,d,25.0,75.0,Rib Injury - 75% chance of playing
106837,1674195851,1674195851,a,75.0,100.0,
106837,1674555185,1674325807,d,100.0,75.0,Ankle injury - 75% chance of playing
106837,1675962528,1675962528,a,100.0,100.0,
108413,1657988027,1657988027,a,,,
108413,1665995118,1665757807,d,0.0,50.0,Illness - 50% chance of playing
108413,1666688392,1666688392,a,100.0,100.0,
108413,1676634450,1676142009,d,100.0,75.0,Knock - 75% chance of playing
108413,1677262181,1677262181,a,100.0,100.0,
108413,1679046737,1678455009,d,75.0,75.0,Illness - 75% chance of playing
108413,1679914802,1679914802,a,75.0,100.0,
108823,1657988027,1657988027,a,,,
108823,1661766052,1661498821,u,0.0,0.0,Season-long loan to Besiktas
109322,1659370276,1659370276,a,,,
109322,1672318255,1672185609,d,,50.0,Hamstring injury - 50% chance of playing
109322,1673585957,1673585957,i,0.0,0.0,Hamstring injury - Expected back 05 Feb
109322,1674555185,1674555185,a,0.0,100.0,
109322,1676634450,1676221209,d,100.0,50.0,Knee injury - 50% chance of playing
109322,1677262181,1677262181,d,50.0,75.0,Knee injury - 75% chance of playing
109322,1677760822,1677760822,a,75.0,100.0,
109322,1680813728,1680777009,d,100.0,50.0,Knee injury - 50% chance of playing
109322,1681291216,1681291216,a,50.0,100.0,
109322,1685259116,1684711810,d,100.0,75.0,Knock - 75% chance of playing
109345,1657988027,1657988027,a,,,
109345,1677760822,1677517208,d,,75.0,Knock - 75% chance of playing
109345,1678185619,1678185619,a,100.0,100.0,
109345,1683613947,1683577808,d,100.0,75.0,Hamstring injury - 75% chance of playing
109345,1685259116,1685259116,d,25.0,25.0,Hamstring injury - 25% chance of playing
109434,1657988027,1657988027,a,,,
109434,1662536127,1662116500,u,0.0,0.0,Season-long loan to Le Havre
109528,1657988027,1657988027,a,,,
109528,1666688392,1666688392,a,75.0,100.0,
109528,1675962528,1675216808,i,0.0,0.0,Knee injury - Expected back 04 Mar
109528,1676634450,1676634450,d,0.0,25.0,Lack of match fitness - 25% chance of playing
109528,1677262181,1677262181,a,25.0,100.0,
109528,1685259116,1685097011,i,100.0,0.0,Knock - Expected back 01 Jul
109533,1659947328,1659947328,a,,,
109533,1668109477,1668047408,d,,75.0,Knock - 75% chance of playing
109533,1669176618,1669176618,a,50.0,100.0,
109533,1685259116,1685115011,d,100.0,75.0,Knock - 75% chance of playing
109646,1657988027,1657988027,a,,,
109745,1657988027,1657988027,a,,,
109745,1667216228,1667064607,d,,75.0,Foot injury - 75% chance of playing
109745,1668109477,1668109477,i,0.0,0.0,Foot injury - Expected back 27 Dec
109745,1669176618,1669176618,d,0.0,75.0,Foot injury - 75% chance of playing
109745,1672318255,1672318255,a,75.0,100.0,
110504,1657988027,1657988027,a,,,
110504,1661250559,1661196606,n,,0.0,Joined Istanbul Basaksehir FK on loan - Expected back 01 Jul
110504,1661766052,1661766052,u,0.0,0.0,Joined Istanbul Basaksehir FK on loan - Expected back 01 Jul
110504,1677262181,1677262181,a,0.0,100.0,
110735,1657988027,1657988027,a,,,
110735,1672318255,1671701408,i,0.0,0.0,Muscle injury - Expected back 03 Jan
110735,1672638138,1672638138,i,0.0,0.0,Muscle injury - Expected back 14 Jan
110735,1673585957,1673585957,a,0.0,100.0,
111234,1657988027,1657988027,a,,,
111234,1663194349,1662588006,i,0.0,0.0,Thigh injury - Expected back 01 Oct
111234,1663775227,1663775227,d,0.0,50.0,Thigh injury - 50% chance of playing
111234,1664875640,1664875640,a,100.0,100.0,
111317,1657988027,1657988027,a,,,
111317,1659947328,1659375005,d,25.0,25.0,Lack of match fitness - 25% chance of playing
111317,1660639221,1660639221,i,0.0,0.0,Lack of match fitness - Unknown return date
111317,1661250559,1661250559,i,0.0,0.0,Lack of match fitness - Expected back 01 Oct
111317,1662536127,1662536127,d,25.0,25.0,Lack of match fitness - 25% chance of playing
111317,1663775227,1663775227,i,0.0,0.0,Hamstring injury - Unknown return date
111317,1668109477,1668109477,i,0.0,0.0,Hamstring injury - Expected back 27 Dec
111317,1669176618,1669176618,d,0.0,75.0,Hamstring injury - 75% chance of playing
111317,1672318255,1672318255,d,25.0,25.0,Hamstring injury - 25% chance of playing
111317,1674555185,1674555185,d,0.0,50.0,Hamstring injury - 50% chance of playing
111317,1675962528,1675962528,i,0.0,0.0,Hamstring injury - Unknown return date
111317,1678185619,1678185619,i,0.0,0.0,Hamstring injury - Expected back 18 Mar
111317,1679046737,1679046737,a,25.0,100.0,
111478,1657988027,1657988027,a,,,
111478,1662109894,1662109894,a,75.0,100.0,
111478,1666688392,1666472407,d,100.0,75.0,Calf injury - 75% chance of playing
111478,1668109477,1668109477,a,75.0,100.0,
111478,1682014831,1681596007,d,100.0,25.0,Hamstring injury - 25% chance of playing
111478,1682690190,1682690190,a,100.0,100.0,
111478,1683287633,1683243009,d,100.0,25.0,Hamstring injury - 25% chance of playing
111478,1685259116,1685259116,a,50.0,100.0,
111773,1657988027,1657988027,a,,,
111773,1660639221,1660307406,d,25.0,25.0,Back injury - 25% chance of playing
111773,1661250559,1661250559,a,25.0,100.0,
111773,1661766052,1661427006,i,0.0,0.0,Knee injury - Unknown return date
111773,1662109894,1662109894,i,0.0,0.0,Knee injury - Expected back 25 Feb
111773,1675962528,1675962528,i,0.0,0.0,Knee injury - Expected back 28 May
111773,1682333791,1682333791,i,0.0,0.0,Knee injury - Expected back 01 Jul
111782,1657988027,1657988027,a,,,
111782,1663775227,1663775227,a,75.0,100.0,
111931,1657988027,1657988027,a,,,
111931,1659947328,1659375005,i,0.0,0.0,Achilles injury - Expected back 04 Feb
111931,1674555185,1674555185,d,0.0,50.0,Achilles injury - 50% chance of playing
111931,1675962528,1675962528,d,25.0,25.0,Lack of match fitness - 25% chance of playing
111931,1676634450,1676634450,a,100.0,100.0,
111931,1682014831,1681466408,i,0.0,0.0,Hamstring injury - Unknown return date
111931,1683287633,1683287633,d,25.0,75.0,Lack of match fitness - 75% chance of playing
111931,1683613947,1683613947,a,75.0,100.0,
114128,1657988027,1657988027,a,,,
114128,1668109477,1668034809,d,,75.0,Muscle injury - 75% chance of playing
114128,1669176618,1669176618,d,50.0,75.0,Hamstring injury - 75% chance of playing
114128,1672318255,1672318255,d,75.0,75.0,Groin Injury - 75% chance of playing
114128,1672638138,1672638138,a,100.0,100.0,
114128,1679914802,1679166009,s,100.0,0.0,Suspended until 22 Apr
114128,1682014831,1682014831,a,0.0,100.0,
114241,1659370276,1659370276,a,,,
114241,1666688392,1666164608,i,0.0,0.0,Hamstring injury - Unknown return date
114241,1672318255,1672318255,a,100.0,100.0,
114243,1657988027,1657988027,a,,,
114243,1685259116,1685259116,a,50.0,100.0,
114283,1657988027,1657988027,a,,,
114283,1661250559,1661151606,d,,75.0,Knock - 75% chance of playing
114283,1661766052,1661766052,d,25.0,50.0,Knock - 50% chance of playing
114283,1662536127,1662536127,a,75.0,100.0,
114283,1685259116,1684971010,d,100.0,75.0,Knock - 75% chance of playing
115382,1657988027,1657988027,a,,,
115556,1657988027,1657988027,a,,,
115556,1663775227,1663432206,d,,75.0,Knee injury - 75% chance of playing
115556,1664875640,1664875640,a,75.0,100.0,
115556,1679914802,1679166009,d,100.0,75.0,Muscle injury - 75% chance of playing
115556,1680813728,1680813728,i,0.0,0.0,Hamstring injury - Expected back 30 Apr
115556,1682333791,1682333791,a,25.0,100.0,
116216,1657988027,1657988027,a,,,
116216,1673585957,1673136008,d,,75.0,Calf injury - 75% chance of playing
116216,1674195851,1674195851,i,0.0,0.0,Personal Reasons - Expected back 21 Jan
116216,1674555185,1674555185,a,100.0,100.0,
116216,1678185619,1677954607,d,100.0,75.0,Groin Injury - 75% chance of playing
116216,1679046737,1679046737,a,50.0,100.0,
116216,1685259116,1685113212,d,100.0,75.0,Knock - 75% chance of playing
116404,1675962528,1675962528,a,,,
116404,1685259116,1685115012,d,,75.0,Knock - 75% chance of playing
116535,1657988027,1657988027,a,,,
116535,1682014831,1682014831,a,75.0,100.0,
116594,1657988027,1657988027,a,,,
116594,1660639221,1660519806,d,,75.0,Hamstring injury - 75% chance of playing
116594,1661250559,1661250559,i,0.0,0.0,Hamstring injury - Expected back 18 Sep
116594,1661766052,1661766052,i,0.0,0.0,Hamstring injury - Expected back 01 Oct
116594,1663775227,1663775227,d,0.0,50.0,Hamstring injury - 50% chance of playing
116594,1664875640,1664875640,d,0.0,50.0,Lack of match fitness - 50% chance of playing
116594,1665555681,1665555681,d,0.0,25.0,Lack of match fitness - 25% chance of playing
116594,1665995118,1665995118,i,0.0,0.0,Hamstring injury - Unknown return date
116594,1666688392,1666688392,i,0.0,0.0,Hamstring injury - Expected back 18 Feb
116594,1677262181,1677262181,i,0.0,0.0,Hamstring injury - Expected back 11 Mar
116594,1678185619,1678185619,d,0.0,25.0,Lack of match fitness - 25% chance of playing
116594,1679046737,1679046737,d,0.0,75.0,Lack of match fitness - 75% chance of playing
116594,1679914802,1679914802,a,75.0,100.0,
116594,1685259116,1683999009,d,25.0,25.0,Groin Injury - 25% chance of playing
116643,1657988027,1657988027,a,,,
116643,1675962528,1675553408,d,,75.0,Illness - 75% chance of playing
116643,1676634450,1676634450,a,75.0,100.0,
118748,1657988027,1657988027,a,,,
119471,1657988027,1657988027,a,,,
119471,1667216228,1667088007,d,,75.0,Hamstring injury - 75% chance of playing
119471,1668109477,1668109477,a,100.0,100.0,
119471,1678185619,1677945608,d,100.0,75.0,Head injury - 75% chance of playing
119471,1679046737,1679046737,a,75.0,100.0,
119471,1682333791,1682285408,d,100.0,75.0,Knock - 75% chance of playing
119471,1682690190,1682690190,a,75.0,100.0,
119765,1657988027,1657988027,a,,,
119765,1660639221,1660404607,d,,75.0,Knock - 75% chance of playing
119765,1661250559,1661250559,a,100.0,100.0,
119765,1664875640,1664265195,u,0.0,0.0,Trasferred to Al Wahda
120202,1674195851,1674195851,a,,,
120250,1657988027,1657988027,a,,,
120250,1659947328,1659630605,i,0.0,0.0,Muscle injury - Expected back 20 Aug
120250,1660639221,1660639221,d,50.0,50.0,Muscle injury - 50% chance of playing
120250,1661250559,1661250559,i,0.0,0.0,Muscle injury - Expected back 30 Aug
120250,1661766052,1661766052,i,0.0,0.0,Muscle injury - Expected back 03 Sep
120250,1662109894,1662109894,a,25.0,100.0,
120250,1662536127,1662116944,u,0.0,0.0,Season-long loan to Lille
120721,1659370276,1659370276,a,,,
120721,1677262181,1676632325,u,0.0,0.0,Season-long loan to Servette
121145,1657988027,1657988027,a,,,
121145,1675962528,1675173352,u,0.0,0.0,Season-long loan to Bayern Munich
121160,1657988027,1657988027,a,,,
121599,1657988027,1657988027,a,,,
121599,1660639221,1660404607,d,,75.0,Hamstring injury - 75% chance of playing
121599,1661250559,1661250559,i,0.0,0.0,Hamstring injury - Expected back 11 Sep
121599,1662536127,1662536127,d,0.0,50.0,Hamstring injury - 50% chance of playing
121599,1663775227,1663775227,a,100.0,100.0,
121599,1680813728,1680559208,s,100.0,0.0,Suspended until 27 Apr
121599,1682333791,1682333791,a,0.0,100.0,
122074,1664875640,1664875640,a,,,
122074,1681291216,1680996610,d,,75.0,Knock - 75% chance of playing
122074,1682014831,1682014831,a,100.0,100.0,
122074,1682690190,1682553609,d,100.0,50.0,Knock - 50% chance of playing
122074,1685259116,1685259116,d,25.0,25.0,Knock - 25% chance of playing
122775,1657988027,1657988027,a,,,
122775,1675962528,1674640117,u,0.0,0.0,Season-long loan to Strasbourg
122798,1657988027,1657988027,a,,,
122798,1663194349,1662986985,i,,0.0,Knee injury - Expected back 01 Oct
122798,1663775227,1663775227,d,0.0,50.0,Knee injury - 50% chance of playing
122798,1664875640,1664875640,i,0.0,0.0,Knee injury - Expected back 16 Oct
122798,1665555681,1665555681,a,25.0,100.0,
122798,1672638138,1672475408,d,100.0,75.0,Knock - 75% chance of playing
122798,1673585957,1673585957,a,75.0,100.0,
122798,1685259116,1685095211,d,100.0,75.0,Groin Injury - 75% chance of playing
122806,1657988027,1657988027,a,,,
122806,1672638138,1672623008,d,,75.0,Hamstring injury - 75% chance of playing
122806,1673585957,1673585957,i,75.0,0.0,Hamstring injury - Unknown return date
122806,1674195851,1674195851,i,0.0,0.0,Hamstring injury - Expected back 04 Feb
122806,1674555185,1674555185,d,0.0,50.0,Hamstring injury - 50% chance of playing
122806,1675962528,1675962528,a,100.0,100.0,
123354,1657988027,1657988027,a,,,
123354,1659947328,1659699006,i,0.0,0.0,Knee injury - Unknown return date
123354,1661250559,1661250559,n,25.0,0.0,Joined Watford on loan - Expected back 01 Jul
123354,1661766052,1661766052,u,0.0,0.0,Joined Watford on loan - Expected back 01 Jul
124183,1657988027,1657988027,a,,,
124183,1665555681,1665450007,d,,75.0,Illness - 75% chance of playing
124183,1666688392,1666688392,a,100.0,100.0,
124183,1672318255,1671820208,i,0.0,0.0,Personal Reasons - Expected back 01 Jan
124183,1672638138,1672638138,a,100.0,100.0,
126184,1657988027,1657988027,a,,,
126184,1661250559,1661151606,d,,75.0,Groin Injury - 75% chance of playing
126184,1661766052,1661766052,i,0.0,0.0,Groin Injury - Expected back 03 Sep
126184,1662109894,1662109894,d,0.0,50.0,Groin Injury - 50% chance of playing
126184,1662536127,1662536127,a,75.0,100.0,
126184,1682333791,1682085608,d,50.0,50.0,Hamstring injury - 50% chance of playing
126184,1682690190,1682690190,d,50.0,25.0,Hamstring injury - 25% chance of playing
126184,1683287633,1683287633,a,25.0,100.0,
126184,1683613947,1683405008,d,100.0,75.0,Hamstring injury - 75% chance of playing
126184,1685259116,1685259116,d,50.0,50.0,Hamstring injury - 50% chance of playing
126187,1657988027,1657988027,a,,,
126187,1662109894,1661898606,d,,75.0,Knock - 75% chance of playing
126187,1662536127,1662536127,a,100.0,100.0,
126187,1672318255,1671498007,i,0.0,0.0,Calf injury - Unknown return date
126187,1674195851,1674195851,a,0.0,100.0,
128295,1657988027,1657988027,a,,,
128295,1662536127,1662116407,i,0.0,0.0,Achilles injury - Expected back 01 Oct
128295,1663775227,1663775227,i,0.0,0.0,Achilles injury - Unknown return date
128295,1664875640,1664875640,i,0.0,0.0,Achilles injury - Expected back 29 Oct
128295,1666688392,1666688392,d,0.0,50.0,Achilles injury - 50% chance of playing
128295,1667216228,1667216228,d,25.0,25.0,Lack of match fitness - 25% chance of playing
128295,1668109477,1668109477,a,50.0,100.0,
128295,1682333791,1682184608,d,100.0,75.0,Knock - 75% chance of playing
128295,1682690190,1682690190,i,0.0,0.0,Achilles injury - Unknown return date
128309,1657988027,1657988027,a,,,
128309,1661766052,1661427006,d,75.0,75.0,Illness - 75% chance of playing
128309,1662109894,1662109894,a,75.0,100.0,
128309,1673585957,1673524732,u,100.0,0.0,Season-long loan to Queens Park Rangers
128340,1657988027,1657988027,a,,,
128340,1683287633,1682886607,d,,75.0,Concussion - 75% chance of playing
128340,1683613947,1683613947,i,0.0,0.0,Concussion - Expected back 13 May
128340,1685259116,1685259116,a,100.0,100.0,
128389,1657988027,1657988027,a,,,
128389,1664875640,1664647207,d,,75.0,Foot injury - 75% chance of playing
128389,1665995118,1665995118,a,75.0,100.0,
128389,1668109477,1667674808,d,100.0,75.0,Ankle injury - 75% chance of playing
128389,1669176618,1669176618,a,0.0,100.0,
128389,1674555185,1674520208,d,100.0,75.0,Ankle injury - 75% chance of playing
128389,1675962528,1675962528,a,100.0,100.0,
128389,1676634450,1676565010,d,100.0,75.0,Knock - 75% chance of playing
128389,1677262181,1677262181,d,75.0,50.0,Hamstring injury - 50% chance of playing
128389,1677760822,1677760822,a,50.0,100.0,
128389,1679914802,1679263208,s,100.0,0.0,Suspended until 22 Apr
128389,1680813728,1680813728,s,0.0,0.0,Suspended until 13 May
128389,1683613947,1683613947,a,0.0,100.0,
132015,1657988027,1657988027,a,,,
132015,1662536127,1662536127,a,75.0,100.0,
132015,1666688392,1666558808,d,100.0,75.0,Thigh injury - 75% chance of playing
132015,1667216228,1667216228,a,100.0,100.0,
132015,1685259116,1684596611,d,100.0,75.0,Knock - 75% chance of playing
133845,1657988027,1657988027,a,,,
133845,1674195851,1673601738,u,0.0,0.0,Season-long loan to FC Nordsjaelland
140200,1657988027,1657988027,a,,,
140200,1665995118,1665669607,i,0.0,0.0,Ankle injury - Unknown return date
140200,1666688392,1666688392,i,0.0,0.0,Ankle injury - Expected back 26 Dec
140200,1669176618,1669176618,d,0.0,75.0,Ankle injury - 75% chance of playing
140200,1672318255,1672318255,i,0.0,0.0,Ankle injury - Expected back 01 Feb
140200,1672638138,1672638138,d,75.0,75.0,Lack of match fitness - 75% chance of playing
140200,1673585957,1673585957,a,75.0,100.0,
140200,1676634450,1676043009,i,0.0,0.0,Ankle injury - Unknown return date
140200,1677262181,1677262181,i,0.0,0.0,Ankle injury - Expected back 06 Mar
140200,1677760822,1677760822,d,0.0,75.0,Ankle injury - 75% chance of playing
140200,1678185619,1678185619,i,0.0,0.0,Ankle injury - Unknown return date
140200,1679914802,1679914802,a,0.0,100.0,
140200,1682690190,1682429409,i,0.0,0.0,Calf injury - Unknown return date
140200,1685259116,1685259116,a,100.0,100.0,
141746,1657988027,1657988027,a,,,
141746,1667216228,1667161807,s,,0.0,Suspended until 13 Nov
141746,1668109477,1668109477,a,0.0,100.0,
144485,1657988027,1657988027,a,,,
144485,1667216228,1667062807,s,,0.0,Suspended until 12 Nov
144485,1668109477,1668109477,a,0.0,100.0,
144485,1672638138,1672475408,d,100.0,50.0,Leg injury - 50% chance of playing
144485,1674195851,1674195851,a,100.0,100.0,
144485,1685259116,1684094409,s,0.0,0.0,Suspended until 17 Jan
146941,1657988027,1657988027,a,,,
146941,1659370276,1659103204,i,,0.0,Knee injury - Expected back 03 Sep
146941,1661766052,1661766052,i,0.0,0.0,Knee injury - Expected back 02 Oct
146941,1663775227,1663340409,d,0.0,50.0,Lack of match fitness - 50% chance of playing
146941,1664875640,1664875640,a,75.0,100.0,
146941,1677262181,1677020408,d,100.0,25.0,Illness - 25% chance of playing
146941,1677760822,1677760822,d,25.0,75.0,Illness - 75% chance of playing
146941,1678185619,1678185619,a,75.0,100.0,
146941,1685259116,1684971010,d,100.0,75.0,Knock - 75% chance of playing
147611,1675962528,1675962528,a,,,
147611,1683287633,1682942410,d,,75.0,Knee injury - 75% chance of playing
147611,1683613947,1683613947,a,100.0,100.0,
147611,1685259116,1685113213,d,100.0,75.0,Back injury - 75% chance of playing
148225,1657988027,1657988027,a,,,
148225,1659947328,1659625206,i,0.0,0.0,Hamstring injury - Unknown return date
148225,1661250559,1661250559,a,75.0,100.0,
148225,1661766052,1661524206,d,0.0,50.0,Achilles injury - 50% chance of playing
148225,1662109894,1662109894,d,50.0,25.0,Achilles injury - 25% chance of playing
148225,1662536127,1662536127,i,0.0,0.0,Achilles injury - Unknown return date
148225,1664875640,1664875640,a,75.0,100.0,
148225,1665555681,1665349207,d,100.0,75.0,Back injury - 75% chance of playing
148225,1666688392,1666688392,d,0.0,50.0,Back injury - 50% chance of playing
148225,1667216228,1667216228,i,0.0,0.0,Back injury - Expected back 13 Nov
148225,1668109477,1668109477,a,75.0,100.0,
148225,1674195851,1673622008,d,75.0,75.0,Leg injury - 75% chance of playing
148225,1674555185,1674555185,d,50.0,50.0,Leg injury - 50% chance of playing
148225,1675962528,1675782007,d,100.0,75.0,Hip injury - 75% chance of playing
148225,1676634450,1676634450,d,25.0,25.0,Hip injury - 25% chance of playing
148225,1677262181,1677262181,d,25.0,50.0,Hip injury - 50% chance of playing
148225,1680813728,1680813728,a,75.0,100.0,
149065,1657988027,1657988027,a,,,
149484,1657988027,1657988027,a,,,
149484,1661766052,1661713206,d,,75.0,Illness - 75% chance of playing
149484,1662109894,1662109894,a,75.0,100.0,
149484,1676634450,1676241009,d,100.0,75.0,Knock - 75% chance of playing
149484,1677262181,1677262181,a,75.0,100.0,
149519,1660639221,1660639221,a,,,
149519,1664875640,1664650807,d,,75.0,Calf injury - 75% chance of playing
149519,1665555681,1665555681,d,0.0,50.0,Calf injury - 50% chance of playing
149519,1665995118,1665995118,i,0.0,0.0,Calf injury - Expected back 24 Oct
149519,1666688392,1666688392,d,50.0,50.0,Calf injury - 50% chance of playing
149519,1669176618,1669176618,d,0.0,75.0,Calf injury - 75% chance of playing
149519,1672318255,1672318255,d,25.0,25.0,Calf injury - 25% chance of playing
149519,1675962528,1675962528,i,0.0,0.0,Calf injury - Unknown return date
149519,1677262181,1677262181,d,0.0,75.0,Lack of match fitness - 75% chance of playing
149519,1679046737,1679046737,a,100.0,100.0,
149915,1657988027,1657988027,a,,,
149915,1675962528,1675206800,u,0.0,0.0,Season-long loan to Roma
151086,1674195851,1674195851,a,,,
151086,1675962528,1675553409,d,,75.0,Knock - 75% chance of playing
151086,1676634450,1676634450,s,75.0,0.0,Suspended until 24 Feb
151086,1677262181,1677262181,a,0.0,100.0,
151086,1682333791,1682184609,d,100.0,25.0,Hamstring injury - 25% chance of playing
151086,1682690190,1682690190,a,75.0,100.0,
151589,1657988027,1657988027,a,,,
151589,1662536127,1662112807,d,75.0,75.0,Illness - 75% chance of playing
151589,1663775227,1663775227,a,100.0,100.0,
151589,1673585957,1673227808,s,100.0,0.0,Suspended until 21 Jan
151589,1674195851,1674195851,a,0.0,100.0,
151589,1678185619,1677857409,i,0.0,0.0,Personal Reasons - Expected back 12 Mar
151589,1679046737,1679046737,d,50.0,50.0,Hand injury - 50% chance of playing
151589,1680813728,1680813728,a,100.0,100.0,
152551,1657988027,1657988027,a,,,
152551,1672318255,1672318255,a,75.0,100.0,
152551,1677262181,1676755808,d,100.0,75.0,Illness - 75% chance of playing
152551,1677760822,1677760822,a,75.0,100.0,
152551,1678185619,1677958207,d,100.0,75.0,Muscle injury - 75% chance of playing
152551,1679046737,1679046737,a,75.0,100.0,
152551,1679914802,1679441408,d,100.0,75.0,Knock - 75% chance of playing
152551,1680813728,1680813728,a,100.0,100.0,
152590,1657988027,1657988027,a,,,
152590,1659947328,1659630605,u,0.0,0.0,Joined Sevilla on loan - Expected back 01 Jul
152898,1657988027,1657988027,a,,,
152898,1659370276,1658271604,u,,0.0,Transferred to Rangers - Unknown return date
153133,1657988027,1657988027,a,,,
153133,1673585957,1673395208,i,,0.0,Ankle injury - Expected back 04 Feb
153133,1674195851,1674195851,a,75.0,100.0,
153256,1657988027,1657988027,a,,,
153256,1662109894,1661859006,i,25.0,0.0,Hamstring injury - Unknown return date
153256,1668109477,1668109477,a,100.0,100.0,
153256,1675962528,1674727208,i,0.0,0.0,Knee injury - Unknown return date
153366,1657988027,1657988027,a,,,
153366,1668109477,1667671207,s,,0.0,Suspended until 26 Dec
153366,1669176618,1669176618,a,0.0,100.0,
153366,1675962528,1675906209,d,100.0,75.0,Knee injury - 75% chance of playing
153366,1676634450,1676634450,a,100.0,100.0,
153682,1657988027,1657988027,a,,,
153682,1659370276,1659303005,d,,25.0,Knee injury - 25% chance of playing
153682,1659947328,1659947328,i,0.0,0.0,Knee injury - Unknown return date
153682,1663775227,1663775227,i,0.0,0.0,Knee injury - Expected back 13 Nov
153682,1665555681,1665555681,a,75.0,100.0,
153682,1682690190,1682496009,d,100.0,75.0,Illness - 75% chance of playing
153682,1683287633,1683287633,a,75.0,100.0,
154043,1657988027,1657988027,a,,,
154043,1666688392,1666688392,a,0.0,100.0,
154043,1679046737,1678921209,d,100.0,75.0,Knock - 75% chance of playing
154043,1679914802,1679914802,a,100.0,100.0,
154043,1682014831,1681599608,n,100.0,0.0,Ineligible to face his parent club on 21/4. - Expected back 27 Apr
154043,1682333791,1682333791,a,0.0,100.0,
154131,1657988027,1657988027,a,,,
154296,1657988027,1657988027,a,,,
154296,1663775227,1663405206,s,,0.0,Suspended until 09 Oct
154296,1664875640,1664875640,a,0.0,100.0,
154296,1677760822,1677279608,s,100.0,0.0,Suspended until 18 Mar
154296,1678185619,1678185619,s,0.0,0.0,Suspended until 01 Apr
154296,1679046737,1679046737,a,0.0,100.0,
154561,1657988027,1657988027,a,,,
154566,1657988027,1657988027,a,,,
154566,1660639221,1660435206,d,,75.0,Ankle injury - 75% chance of playing
154566,1661766052,1661766052,a,75.0,100.0,
154566,1674195851,1673733608,d,100.0,50.0,Knee injury - 50% chance of playing
